ID,YEAR,DEMO_SEX,DEMO_BIRTH_YEAR,DEMO_AGE_GEN,EDU_LEVEL,FAM_SIZE,FAM_SIZE_CHI,FAM_PARSTAT,FAM_MARSTAT,GEO_REGION,GEO_METRO,CGEO_REGION,RACE_ETH_MAJ_COL,EMP_WORK,OCC_1970C,OCC_2000C_1M,OCC_2010C_1M,HOME_STAT,REL_PAR_BF_ID,REL_PAR_BM_ID,OCC_ANY,OCC_SCHEME,father_share_married,father_share_divorc,father_EDU_MAX,father_obs_cnt,mother_share_married,mother_share_divorc,mother_EDU_MAX,mother_obs_cnt,PAR_BOTH_MISS,EARN_TOT_RDF,FINC_TOT_RDF,WLTH_TOT_NET_RDF,WLTH_HOME_NET_RDF,WLTH_SAVI_NET_RDF,WLTH_INVE_NET_RDF,WLTH_ODEB_NET_RDF,father_EARN_mean,father_EARN_sd,father_FINC_mean,mother_EARN_mean,mother_EARN_sd,mother_FINC_mean,COHORT_BIN,split
4007,2001,2,1960,41,1,2,1,3,3,3,,3,1,1,361,,,1,4001,4002,361,1,.22222222,0,0,9,.22222222,0,0,9,0,4.096741417110934,4.201508990398638,3.882489747341571,3.030797788474891,2.912050964561209,0,0,3.2120887440429,2.86724061851145,3.94464119118897,.3098456473273621,.7369937386431309,3.94464119118897,0,test
4007,2005,2,1960,45,1,2,1,3,3,3,,3,1,1,,554,,1,4001,4002,554,2,.22222222,0,0,9,.22222222,0,0,9,0,4.058415988551897,4.307989547359864,4.391290141436343,3.493406073997141,3.103025204896079,0,0,3.2120887440429,2.86724061851145,3.94464119118897,.3098456473273621,.7369937386431309,3.94464119118897,0,test
4031,1995,2,1973,22,1,2,1,2,5,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,2.462517489956419,,,,,,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,1996,2,1973,23,1,2,1,2,2,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,2.367081019017327,,,,,,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,1997,2,1973,24,1,3,2,3,3,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,2.167858265671517,,,,,,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,1999,2,1973,26,1,3,2,3,3,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,2.201369774780262,2.608311819721131,0,2.388987611883511,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2001,2,1973,28,1,4,2,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,.2886083153334029,3.483800003174215,2.344668572307677,0,1.453938009481204,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2003,2,1973,30,1,4,2,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,3.521606047513572,1.42810941537929,0,0,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2005,2,1973,32,1,4,2,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,3.476757000127602,1.388131252299829,0,0,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2007,2,1973,34,1,4,2,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,3.423750203154147,.7303689673660163,0,.0063960802412457,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2009,2,1973,36,1,4,2,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,3.435645221079394,1.497832686836354,0,0,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
4031,2011,2,1973,38,1,3,1,1,1,3,,3,1,0,,,,2,4003,4173,,,1,0,0,9,1,0,1,9,0,0,3.625186608388618,1.852844082217417,0,0,0,0,2.87218718251372,1.339548027069674,3.559892991041305,2.801664449016562,1.101706815139629,3.559892991041305,2,val
